DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2015-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2015-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2016-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2016-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2017-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2017-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2018-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2018-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2019-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2019-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2020-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2020-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2021-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2021-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,NO,2022-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,1999-S1,158.94,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,1999-S2,160.18,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2000-S1,161.11,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2000-S2,167.32,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2001-S1,197.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2001-S2,225.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2002-S1,217.43,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2002-S2,187.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2003-S1,198.96,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2003-S2,178.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2004-S1,175.25,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2004-S2,182.16,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2005-S1,207.86,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2005-S2,210.21,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2006-S1,232.90,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2006-S2,221.72,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2007-S1,244.32,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2007-S2,248.43,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2008-S1,313.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2008-S2,335.99,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2009-S1,307.21,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2009-S2,286.61,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2010-S1,320.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2010-S2,317.58,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2011-S1,348.68,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2011-S2,347.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2012-S1,336.47,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2012-S2,353.04,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2013-S1,392.73,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2013-S2,368.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2014-S1,404.40,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2014-S2,404.16,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2015-S1,409.53,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2015-S2,417.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2016-S1,433.88,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2016-S2,417.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2017-S1,453.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2017-S2,473.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2018-S1,502.75,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2018-S2,480.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2019-S1,523.09,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2019-S2,529.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2020-S1,610.79,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2020-S2,583.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2021-S1,614.08,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2021-S2,619.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2022-S1,654.79,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2022-S2,641.74,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2023-S1,745.60,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PL,2023-S2,811.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,1999-S1,356.72,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,1999-S2,356.72,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2000-S1,371.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2000-S2,371.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2001-S1,389.89,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2001-S2,389.89,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2002-S1,406.01,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2002-S2,406.01,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2003-S1,416.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2003-S2,416.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2004-S1,425.95,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2004-S2,425.95,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2005-S1,437.15,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2005-S2,437.15,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2006-S1,449.98,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2006-S2,449.98,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2007-S1,470.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2007-S2,470.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2008-S1,497.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2008-S2,497.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2009-S1,525.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2009-S2,525.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2010-S1,554.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2010-S2,554.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2011-S1,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2011-S2,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2012-S1,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2012-S2,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2013-S1,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2013-S2,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2014-S1,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2014-S2,565.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2015-S1,589.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2015-S2,589.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2016-S1,618.33,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2016-S2,618.33,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2017-S1,649.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2017-S2,649.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2018-S1,676.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2018-S2,676.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2019-S1,700.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2019-S2,700.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2020-S1,740.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2020-S2,740.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2021-S1,775.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2021-S2,775.83,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2022-S1,822.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2022-S2,822.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2023-S1,886.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,PT,2023-S2,886.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,1999-S1,27.31,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,1999-S2,27.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2000-S1,24.53,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2000-S2,34.29,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2001-S1,41.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2001-S2,56.64,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2002-S1,50.33,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2002-S2,52.38,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2003-S1,71.15,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2003-S2,66.38,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2004-S1,68.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2004-S2,68.92,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2005-S1,78.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2005-S2,86.04,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2006-S1,89.67,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2006-S2,92.43,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2007-S1,115.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2007-S2,124.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2008-S1,138.59,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2008-S2,137.31,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2009-S1,149.16,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2009-S2,142.61,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2010-S1,141.63,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2010-S2,137.30,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2011-S1,157.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2011-S2,157.89,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2012-S1,161.91,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2012-S2,157.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2013-S1,157.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2013-S2,179.36,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2014-S1,190.11,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2014-S2,205.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2015-S1,217.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2015-S2,234.77,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2016-S1,232.10,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2016-S2,276.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2017-S1,275.39,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2017-S2,318.52,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2018-S1,407.86,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2018-S2,407.45,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2019-S1,446.02,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2019-S2,439.35,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2020-S1,466.23,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2020-S2,460.77,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2021-S1,458.07,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2021-S2,466.72,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2022-S1,515.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2022-S2,515.53,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2023-S1,606.12,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RO,2023-S2,604.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,1999-S1,33.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,1999-S2,33.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2000-S1,33.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2000-S2,40.17,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2001-S1,6.85,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2001-S2,49.39,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2002-S1,77.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2002-S2,92.72,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2003-S1,101.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2003-S2,104.88,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2004-S1,115.95,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2004-S2,123.90,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2005-S1,124.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2005-S2,126.56,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2006-S1,137.95,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2006-S2,145.58,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2007-S1,161.97,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2007-S2,188.51,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2008-S1,208.37,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2008-S2,233.09,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2009-S1,232.99,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2009-S2,220.23,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2010-S1,222.37,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2010-S2,203.29,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2011-S1,212.88,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2011-S2,234.88,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2012-S1,229.99,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2012-S2,234.90,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2013-S1,239.24,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2013-S2,236.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2014-S1,235.30,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2014-S2,232.68,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2015-S1,235.04,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2015-S2,235.51,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2016-S1,233.53,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2016-S2,230.14,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2017-S1,247.93,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2017-S2,253.10,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2018-S1,285.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2018-S2,282.51,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2019-S1,308.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2019-S2,308.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2020-S1,344.43,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2020-S2,344.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2021-S1,366.08,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2021-S2,366.13,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2022-S1,401.36,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2022-S2,401.97,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2023-S1,460.21,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,RS,2023-S2,460.57,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,1999-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,1999-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2000-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2000-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2001-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2001-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2002-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2002-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2003-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2003-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2004-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2004-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2005-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2005-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2006-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2006-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2007-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2007-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2008-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2008-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2009-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2009-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2010-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2010-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2011-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2011-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2012-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2015-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2015-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2016-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2016-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2017-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2017-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2018-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2018-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2019-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2019-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2020-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2020-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,EUR,SE,2021-S1,,z
